id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob,interaction
195054,GEO-1993-1-289-380,1993,True,Clear,1,380,380,Georgia: Government,813,813,Government of Georgia - Zviadists,63,63,Government of Georgia,333,333,Zviadists,-1,Reuters 1993-10-11 Rebels shell strategic Georgian town.,-,-,-,Government officials in Samtredia,2,Samtredia town,outside Samtredia,Imereti region,Samtredia district,42.159686,42.337775,POINT (42.337775 42.159686),190525,Georgia,372,Europe,1,1,10/11/1993 00:00:00,10/11/1993 00:00:00,5,0,0,0,5,5,5,372.0,-,41
195056,GEO-1993-1-289-381,1993,True,Clear,1,380,380,Georgia: Government,813,813,Government of Georgia - Zviadists,63,63,Government of Georgia,333,333,Zviadists,-1,Reuters 1993-10-16 Georgians repel raid by ex-president's forces.,-,-,-,the Interior Ministry,1,Chobi town,town of Khoni on the Tskhenistskali river,Samegrelo-Zemo Svaneti rerion,Khobi district,42.318078,41.899979,POINT (41.899979 42.318078),190524,Georgia,372,Europe,1,1,10/16/1993 00:00:00,10/16/1993 00:00:00,0,10,0,0,10,10,10,372.0,-,41
195057,GEO-1993-1-289-386,1993,True,Clear,1,380,380,Georgia: Government,813,813,Government of Georgia - Zviadists,63,63,Government of Georgia,333,333,Zviadists,-1,Reuters 1993-10-22 Georgian rebels retreat from key town.,-,-,-,witnesses,1,Samtredia town,Samtredia,Imereti region,Samtredia district,42.159686,42.337775,POINT (42.337775 42.159686),190525,Georgia,372,Europe,1,1,10/22/1993 00:00:00,10/22/1993 00:00:00,2,0,0,0,2,2,2,372.0,-,41
197575,GEO-1993-3-1185-102,1993,True,Clear,3,342,527,Republic of Abkhazia - Civilians,342,994,Republic of Abkhazia - Civilians,342,342,Republic of Abkhazia,9999,1,Civilians,-1,"Associated Press (AP) 1993-09-24 ""Georgia passenger plane attacked in 3rd such rebel assault in 3 days",-,-,-,-,7,Black Sea off the coast of Abkhazia region,-,-,-,42.952668,40.981643,POINT (40.981643 42.952668),191242,Georgia,372,Europe,1,1,09/21/1993 00:00:00,09/21/1993 00:00:00,0,0,28,0,28,28,28,-,-,15
197576,GEO-1993-3-1185-103,1993,True,Clear,3,342,527,Republic of Abkhazia - Civilians,342,994,Republic of Abkhazia - Civilians,342,342,Republic of Abkhazia,9999,1,Civilians,-1,BBC 1993-10-01,-,-,-,Georgian Radio,1,Poti town,port of Poti,Samegrelo-Zemo Svaneti rerion,Poti district,42.141944,41.676389,POINT (41.676389 42.141944),190524,Georgia,372,Europe,1,1,09/29/1993 00:00:00,09/29/1993 00:00:00,0,0,0,0,0,1,0,-,-,15
197577,GEO-1995-3-1185-108,1995,True,Clear,3,342,527,Republic of Abkhazia - Civilians,342,994,Republic of Abkhazia - Civilians,342,342,Republic of Abkhazia,9999,1,Civilians,-1,BBC 1995-05-12,-,-,-,Georgian Radio,3,Gali district,Pirveli Gali [Gali District of Abkhazia],Abkhazia region,Gali district,42.666667,41.75,POINT (41.75 42.666667),191244,Georgia,372,Europe,1,1,05/08/1995 00:00:00,05/08/1995 00:00:00,0,0,2,0,2,2,2,-,-,15
197584,GEO-1995-3-1185-109,1995,True,Clear,3,342,527,Republic of Abkhazia - Civilians,342,994,Republic of Abkhazia - Civilians,342,342,Republic of Abkhazia,9999,1,Civilians,-1,BBC 1995-06-07,-,-,-,"Georgian witness via Kontakt news agency, Tbilisi",3,Gulripshi district,Vladimirovka village in Gulripshi District,Abkhazia region,Gulripshi district,43.083333,41.333333,POINT (41.333333 43.083333),191963,Georgia,372,Europe,2,2,06/01/1995 00:00:00,06/06/1995 00:00:00,0,0,40,0,40,40,40,-,-,15
197588,GEO-1993-1-259-292,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-01-04 At least 17 killed in Georgia-Abkhazia conflict - Tass.,-,-,-,Abkhazian leader Vladislav Ardzinba,4,Abkhazia region,Abkhazia,Abkhazia region,-,43.0,41.5,POINT (41.5 43),191964,Georgia,372,Europe,1,1,01/03/1993 00:00:00,01/03/1993 00:00:00,0,0,0,4,4,4,4,372.0,-,41
197589,GEO-1993-1-259-317,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,BBC 1993-05-10 SHELLING OF SUKHUMI CONTINUES.,-,-,-,local diocese,1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,1,1,05/08/1993 00:00:00,05/08/1993 00:00:00,0,0,1,0,1,1,1,372.0,-,41
197590,GEO-1993-1-259-336,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-07-02 Abkhazian rebels attack behind Georgian lines.,-,-,-,Georgian officials,1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,1,1,07/02/1993 00:00:00,07/02/1993 00:00:00,0,0,0,3,3,3,3,372.0,-,41
197591,GEO-1993-1-259-357,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-07-30 New clash puts Abkhazian ceasefire underpressure.,-,-,-,Abkhaz side,2,Shroma village,near the villages of Shroma and Akhalsheni,Guria region,Ozurgeti district,41.979768,41.842424,POINT (41.842424 41.979768),189804,Georgia,372,Europe,1,1,07/30/1993 00:00:00,07/30/1993 00:00:00,0,1,0,0,1,1,1,372.0,-,41
197592,GEO-1993-1-289-377,1993,True,Clear,1,380,380,Georgia: Government,813,813,Government of Georgia - Zviadists,63,63,Government of Georgia,333,333,Zviadists,-1,Reuters 1993-10-06 Georgia rounds up Shevardnadze critics.,-,-,-,defence ministry,2,Poti town,near Poti,Samegrelo-Zemo Svaneti rerion,Poti district,42.141944,41.676389,POINT (41.676389 42.141944),190524,Georgia,372,Europe,1,1,10/06/1993 00:00:00,10/06/1993 00:00:00,0,0,0,1,1,1,1,372.0,-,41
197593,GEO-1993-1-289-382,1993,True,Clear,1,380,380,Georgia: Government,813,813,Government of Georgia - Zviadists,63,63,Government of Georgia,333,333,Zviadists,-1,Reuters 1993-10-18 Georgian leaderseeks Russian help against rebels.,-,-,-,the Interior Ministry,1,Samtredia town,Samtredia,Imereti region,Samtredia district,42.159686,42.337775,POINT (42.337775 42.159686),190525,Georgia,372,Europe,1,1,10/17/1993 00:00:00,10/17/1993 00:00:00,0,0,0,24,24,24,24,372.0,-,41
197594,GEO-1993-1-289-383,1993,True,Clear,1,380,380,Georgia: Government,813,813,Government of Georgia - Zviadists,63,63,Government of Georgia,333,333,Zviadists,-1,Reuters 1993-10-20 Georgia says it has repulsed majorrebel assault.,-,-,-,Shevardnaze,2,Chobi town,near Khoni,Samegrelo-Zemo Svaneti rerion,Khobi district,42.318078,41.899979,POINT (41.899979 42.318078),190524,Georgia,372,Europe,1,1,10/20/1993 00:00:00,10/20/1993 00:00:00,3,0,0,0,3,3,3,372.0,-,41
197607,GEO-1993-1-259-293.1,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-01-04 At least nine killed in Abkhazia conflict - Tass.,-,-,-,Abkhaz defense ministry,1,Merkula village,"Abkhazian village of Merkula,",Abkhazia region,Ochamchira district,42.779472,41.502181,POINT (41.502181 42.779472),191244,Georgia,372,Europe,1,1,01/03/1993 00:00:00,01/03/1993 00:00:00,0,0,0,2,2,1,1,372.0,-,41
197609,GEO-1993-1-259-318,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-05-09 Two reported killed in Abkhazia shelling.,-,-,-,Georgian defence ministry spokesman,1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,1,1,05/09/1993 00:00:00,05/09/1993 00:00:00,0,0,0,2,2,2,2,372.0,-,41
197610,GEO-1993-1-259-338,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-07-03 Fighting rages in Georgia despite U.N. peace plea.,-,-,-,-,1,Novy Afon village,settlement of Novy Afon,Abkhazia region,Gudauta district,43.084779,40.826042,POINT (40.826042 43.084779),191962,Georgia,372,Europe,1,1,07/02/1993 00:00:00,07/02/1993 00:00:00,0,0,4,0,4,4,4,372.0,-,41
197621,GEO-1993-1-259-294,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-01-04 At least 17 killed in Georgia-Abkhazia conflict - Tass.,-,-,-,itar-tass news agency,1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,1,1,01/04/1993 00:00:00,01/04/1993 00:00:00,0,0,1,3,4,4,4,372.0,-,41
197622,GEO-1993-1-259-295,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,"Reuters 1993-01-04 At least 17 killed in Georgia-Abkhazia conflict - Tass. AND: BBC 1993-01-05 Heavy fighting resumes in Abkhazia after""relative lull"".",-,-,-,Georgian military command,3,Ochamchira district,"village of Tsekhinskali, Ochamchira district",Abkhazia region,Ochamchira district,42.916667,41.75,POINT (41.75 42.916667),191244,Georgia,372,Europe,1,1,01/04/1993 00:00:00,01/04/1993 00:00:00,4,15,0,0,19,19,19,372.0,-,41
197623,GEO-1993-1-259-319,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,BBC 1993-05-14 THREE KILLED IN SUKHUMI SHELLING ON 12TH MAY.,-,-,-,press centre of the command of Georgian troops in Abkhazia.,1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,1,1,05/12/1993 00:00:00,05/12/1993 00:00:00,0,0,0,3,3,3,3,372.0,-,41
197624,GEO-1993-1-259-320,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,BBC 1993-05-13 FIGHTING CONTINUES IN ABKHAZIA DESPITE RUSSIAN-GEORGIAN AGREEMENT ON CEASE-FIRE.,-,-,-,itar-tass news agency,1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,1,1,05/14/1993 00:00:00,05/14/1993 00:00:00,0,0,0,1,1,1,1,372.0,-,41
197625,GEO-1993-1-259-339,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-07-03 Fighting rages in Georgia despite U.N. peace plea.,-,-,-,press centre of Georgian armed forces in Abkhazia,1,Sukhumi town,Sukhumi,Abkhazia region,Sukhumi district,43.001962,41.013907,POINT (41.013907 43.001962),191963,Georgia,372,Europe,1,1,07/03/1993 00:00:00,07/03/1993 00:00:00,0,0,0,30,30,30,30,372.0,-,41
197626,GEO-1993-1-259-358,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,BBC 1993-08-16 DEPUTY SAYS 10 GEORGIAN CIVILIANS KILLED IN VILLAGE IN GAGRINSKIY RAYON.,-,-,-,"member of the Georgian parliament, the commander of the Gagra refugee battalion, Boris Kakubava",1,Bzyb village,village of Bzyb in Gagrinskiy rayon,Abkhazia region,Gagra district,43.226206,40.352582,POINT (40.352582 43.226206),191961,Georgia,372,Europe,1,1,08/16/1993 00:00:00,08/16/1993 00:00:00,0,0,0,0,0,10,0,372.0,-,41
197627,GEO-1993-1-289-384.1,1993,True,Clear,1,380,380,Georgia: Government,813,813,Government of Georgia - Zviadists,63,63,Government of Georgia,333,333,Zviadists,-1,Reuters 1993-10-20 Georgian military says it preparing offensive.,-,-,-,"Jaba Ioseliani, who heads the powerful Mkhedrioni (Horsemen) militia,",1,Khoni town,"Khoni, town north of Kutaisi",Imereti region,Khoni district,42.321295,42.430242,POINT (42.430242 42.321295),190525,Georgia,372,Europe,1,1,10/20/1993 00:00:00,10/20/1993 00:00:00,1,12,0,0,13,13,13,372.0,-,41
205498,GEO-1993-1-289-384.2,1993,True,Clear,1,380,380,Georgia: Government,813,813,Government of Georgia - Zviadists,63,63,Government of Georgia,333,333,Zviadists,-1,Reuters 1993-10-20 Georgian military says it preparing offensive.,-,-,-,"Jaba Ioseliani, who heads the powerful Mkhedrioni (Horsemen) militia,",1,Tskhaltubo village,Tskhaltubo town north of Kutaisi,Imereti region,Tskhaltubo district,42.328552,42.600304,POINT (42.600304 42.328552),190526,Georgia,372,Europe,1,1,10/20/1993 00:00:00,10/20/1993 00:00:00,0,13,0,0,13,13,13,372.0,-,41
205503,GEO-1993-1-259-310.2,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,BBC 1993-04-12 CONFLICTING REPORTS ON WHETHER CEASE-FIRE IS BEING OBSERVED IN ABKHAZ WAR.,-,-,-,Georgian and Abkhaz defence ministries,1,Labra village,village of Labra,Abkhazia region,Ochamchira district,42.802429,41.389657,POINT (41.389657 42.802429),191243,Georgia,372,Europe,1,1,04/08/1993 00:00:00,04/08/1993 00:00:00,0,0,0,0,0,7,0,372.0,-,41
205504,GEO-1993-1-259-310.3,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,BBC 1993-04-12 CONFLICTING REPORTS ON WHETHER CEASE-FIRE IS BEING OBSERVED IN ABKHAZ WAR.,-,-,-,Georgian and Abkhaz defence ministries,1,Merkula village,village of Merkula,Abkhazia region,Ochamchira district,42.779472,41.502181,POINT (41.502181 42.779472),191244,Georgia,372,Europe,1,1,04/08/1993 00:00:00,04/08/1993 00:00:00,0,0,0,0,0,6,0,372.0,-,41
205505,GEO-1993-1-259-299.2,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-03-04 Shevardnadze denies rumours of surrenderin Abkhazia.,-,-,-,"The Abkhazian parliament's press service,",2,Gudauta town,around the rebel stronghold of Gudauta,Abkhazia region,Gudauta district,43.10227,40.618098,POINT (40.618098 43.10227),191962,Georgia,372,Europe,1,1,03/04/1993 00:00:00,03/04/1993 00:00:00,0,0,6,0,6,6,6,372.0,-,41
205506,GEO-1993-1-259-293.2,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-01-04 At least nine killed in Abkhazia conflict - Tass.,-,-,-,Abkhaz defense ministry,3,Ochamchira district,"Abkhazian village of Baslakhu,",Abkhazia region,Ochamchira district,42.916667,41.75,POINT (41.75 42.916667),191244,Georgia,372,Europe,1,1,01/03/1993 00:00:00,01/03/1993 00:00:00,0,0,0,1,1,2,1,372.0,-,41
205507,GEO-1993-1-259-293.3,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-01-04 At least nine killed in Abkhazia conflict - Tass.,-,-,-,Abkhaz defense ministry,3,Ochamchira district,Abkhazian village of Akuaska,Abkhazia region,Ochamchira district,42.916667,41.75,POINT (41.75 42.916667),191244,Georgia,372,Europe,1,1,01/03/1993 00:00:00,01/03/1993 00:00:00,0,0,0,1,1,1,2,372.0,-,41
205508,GEO-1993-1-259-293.4,1993,True,Clear,1,392,392,Georgia: Abkhazia,839,839,Government of Georgia - Republic of Abkhazia,63,63,Government of Georgia,342,342,Republic of Abkhazia,-1,Reuters 1993-01-04 At least nine killed in Abkhazia conflict - Tass.,-,-,-,Abkhaz defense ministry,1,Gup village,Abkhazian village of and Gup.,Abkhazia region,Ochamchira district,42.846303,41.596344,POINT (41.596344 42.846303),191244,Georgia,372,Europe,1,1,01/03/1993 00:00:00,01/03/1993 00:00:00,0,0,0,1,1,1,1,372.0,-,41
195022,GEO-1997-2-204-25,1997,True,Clear,2,5358,4748,Republic of Abkhazia - White Legion,5358,5358,Republic of Abkhazia - White Legion,342,342,Republic of Abkhazia,813,813,White Legion,-1,"Kontakt news agency, Tbilisi, in Georgian 1415 gmt 6 Nov 97 ""Abkhaz deputy interior minister reported killed by Georgian guerrillas."" / Georgian Radio, Tbilisi, in Georgian 1700 gmt 6 Nov 97 ""Abkhazia says deputy minister not killed by Georgian guerrillas.",-,-,-,Abkhaz media /Abkhazia's permanent representative in Moscow,4,Abkhazia region,-,Abkhazia region,-,43.0,41.5,POINT (41.5 43),191964,Georgia,372,Europe,1,1,11/06/1997 00:00:00,11/06/1997 00:00:00,0,0,0,0,0,10,0,-,-,11
197544,GEO-1997-2-204-24,1997,True,Clear,2,5358,4748,Republic of Abkhazia - White Legion,5358,5358,Republic of Abkhazia - White Legion,342,342,Republic of Abkhazia,813,813,White Legion,-1,"Prime-News news agency, Tbilisi, in Russian 1540 gmt 8 Jul 97 ""Eight Georgians, 11 Abkhaz reported killed in Abkhazia.",-,-,-,"Prime-News agency quoting a ""well-informed source close to Georgian power ministries""",1,Zemo-Pshapi village,village of Pshapi in Abkhazia's Gulripshi District,Abkhazia region,Gulripshi district,42.8797,41.1442,POINT (41.1442 42.8797),191243,Georgia,372,Europe,1,1,07/08/1997 00:00:00,07/08/1997 00:00:00,11,8,0,0,19,19,19,-,-,11
197565,GEO-1997-2-204-26,1997,True,Clear,2,5358,4748,Republic of Abkhazia - White Legion,5358,5358,Republic of Abkhazia - White Legion,342,342,Republic of Abkhazia,813,813,White Legion,-1,"Prime-News news agency, Tbilisi, in Georgian 1335 gmt 3 Dec 97 ""Abkhaz ""fighters"" killed in ambush, Georgian paramilitaries say.",-,-,-,White Legion spokesman,3,Ochamchira district,"Tamishi-Tsageri road, Ochamchire District",Abkhazia region,Ochamchira district,42.916667,41.75,POINT (41.75 42.916667),191244,Georgia,372,Europe,1,1,12/02/1997 00:00:00,12/02/1997 00:00:00,2,0,0,0,2,2,2,-,-,11
197566,GEO-1997-2-204-27,1997,True,Clear,2,5358,4748,Republic of Abkhazia - White Legion,5358,5358,Republic of Abkhazia - White Legion,342,342,Republic of Abkhazia,813,813,White Legion,-1,"Prime-News news agency, Tbilisi, in Georgian 1425 gmt 30 Dec 97 ""Guerrilla group threatens Abkhaz separatists with subversive acts.",-,-,-,-,1,Zemo Barghebi village,village of Zemo Barghebi (Gali District),Abkhazia region,Gali district,42.566608,41.654176,POINT (41.654176 42.566608),191244,Georgia,372,Europe,1,1,12/22/1997 00:00:00,12/22/1997 00:00:00,1,0,0,0,1,1,1,-,-,11
197567,GEO-1997-2-204-28,1997,True,Clear,2,5358,4748,Republic of Abkhazia - White Legion,5358,5358,Republic of Abkhazia - White Legion,342,342,Republic of Abkhazia,813,813,White Legion,-1,"Prime-News news agency, Tbilisi, in Georgian 1425 gmt 30 Dec 97 ""Guerrilla group threatens Abkhaz separatists with subversive acts.",-,-,-,-,1,Okhurei village,village of Okhurei in Ochamchire District,Abkhazia region,Ochamchira district,42.657814,41.516068,POINT (41.516068 42.657814),191244,Georgia,372,Europe,1,1,12/24/1997 00:00:00,12/24/1997 00:00:00,4,0,0,0,4,4,4,-,-,11
197619,GRG-1998-2-5357-0,1998,True,Clear,2,5357,4747,"Forest Brothers, White Legion - Republic of Abkhazia",5357,5357,"Forest Brothers, White Legion - Republic of Abkhazia",3824,3824,"Forest Brothers, White Legion",342,342,Republic of Abkhazia,-1,"Reuters 20 may 1998 ""FOCUS-Georgians, Abkhazians clash, deaths reported."" / Prime-News news agency, Tbilisi, in Georgian 0845 gmt 21 May 98 ""Georgian forces on full combat alert as situation in Abkhazia worsens."" / Reuters 24 May 1998 ""FOCUS - Georgia says tension high, asks West to help."" / Reuters 22 May 1998 ""Mediators try to end new Georgian-Abkhaz fighting."" /Prime-News news agency, Tbilisi, in Georgian 2000 gmt 26 May 98 ""Security chief gives casualty figures of clashes.",-,-,-,spokesman for Georgian refugees / Moscow envoy of the Abkhaz government / Abkhazian Interior Ministry spokesman / Georgian Security Minister,1,Sida village,"village of Sida, Gali district",Abkhazia region,Gali district,42.584167,41.594444,POINT (41.594444 42.584167),191244,Georgia,372,Europe,1,1,05/20/1998 00:00:00,05/20/1998 00:00:00,2,14,20,0,36,36,36,-,-,11
197620,GRG-1998-2-5357-1,1998,True,Clear,2,5357,4747,"Forest Brothers, White Legion - Republic of Abkhazia",5357,5357,"Forest Brothers, White Legion - Republic of Abkhazia",3824,3824,"Forest Brothers, White Legion",342,342,Republic of Abkhazia,-1,"Prime-News news agency, Tbilisi, in Georgian 1320 gmt and 1720 gmt 22 May 98; 1034 gmt and 1129 gmt 23 May 98 ""Fighting continues in Abkhazia's Gali District.",-,-,-,Source close to Georgian rebels,1,Zemo Barghebi village,"village of Zemo Barghebi, Gali district",Abkhazia region,Gali district,42.566608,41.654176,POINT (41.654176 42.566608),191244,Georgia,372,Europe,1,1,05/23/1998 00:00:00,05/23/1998 00:00:00,0,1,0,0,1,1,1,-,-,11
205470,GRG-1998-2-5357-2,1998,True,Clear,2,5357,4747,"Forest Brothers, White Legion - Republic of Abkhazia",5357,5357,"Forest Brothers, White Legion - Republic of Abkhazia",3824,3824,"Forest Brothers, White Legion",342,342,Republic of Abkhazia,-1,"Prime-News news agency, Tbilisi, in Georgian 1320 gmt and 1720 gmt 22 May 98; 1034 gmt and 1129 gmt 23 May 98 ""Fighting continues in Abkhazia's Gali District.",-,-,-,Source close to Georgian rebels,1,Khumushkuri village,"village Khumushkuri, Gali district",Abkhazia region,Gali district,42.928603,41.222429,POINT (41.222429 42.928603),191243,Georgia,372,Europe,1,1,05/23/1998 00:00:00,05/23/1998 00:00:00,0,1,0,0,1,1,1,-,-,11
197383,GEO-2004-1-297-439,2004,True,Clear,1,393,393,Georgia: South Ossetia,840,840,Government of Georgia - Republic of South Ossetia,63,63,Government of Georgia,343,343,Republic of South Ossetia,-1,"Agence France-Presse (AFP) 16/8, Russian Channel 1 16/8, AP 16/8",-,-,-,"Spokesman for the Georgian Interior Ministry, Guram Donadze, Commander of the Georgian Peacekeeping battalion, Alexander Kiknadze",2,Tskhinvali town,The district of Tskhinvali and three other villages,Shida Kartli region,Gori district,42.227636,43.968608,POINT (43.968608 42.227636),190528,Georgia,372,Europe,1,1,08/16/2004 00:00:00,08/16/2004 00:00:00,2,0,0,0,2,2,2,372,-,41
197384,GEO-2004-1-297-440,2004,True,Clear,1,393,393,Georgia: South Ossetia,840,840,Government of Georgia - Republic of South Ossetia,63,63,Government of Georgia,343,343,Republic of South Ossetia,-1,Agence France-Presse (AFP) 16/8 2004,-,-,-,"Spokesman for the Georgian Interior Ministry, Guram Donadze",5,South Ossetia,-,-,-,42.333333,44.0,POINT (44 42.333333),190529,Georgia,372,Europe,1,1,08/16/2004 00:00:00,08/16/2004 00:00:00,0,0,0,0,0,15,0,372,-,41
197385,GEO-2004-1-297-438,2004,True,Clear,1,393,393,Georgia: South Ossetia,840,840,Government of Georgia - Republic of South Ossetia,63,63,Government of Georgia,343,343,Republic of South Ossetia,-1,Associated Press (AP) 12/8 2004,-,-,-,Georgian officer,5,South Ossetia,-,-,-,42.333333,44.0,POINT (44 42.333333),190529,Georgia,372,Europe,2,2,08/11/2004 00:00:00,08/12/2004 00:00:00,0,0,0,0,0,3,0,372,-,41
197387,GEO-2004-1-297-436,2004,True,Clear,1,393,393,Georgia: South Ossetia,840,840,Government of Georgia - Republic of South Ossetia,63,63,Government of Georgia,343,343,Republic of South Ossetia,-1,Kavkasia Press 1/8,-,-,-,Georgian Interior Minister Irakli Okruashvii,5,South Ossetia,-,-,-,42.333333,44.0,POINT (44 42.333333),190529,Georgia,372,Europe,1,1,07/31/2004 00:00:00,07/31/2004 00:00:00,0,0,0,0,0,6,0,372,-,41
197388,GEO-2004-1-297-437,2004,True,Clear,1,393,393,Georgia: South Ossetia,840,840,Government of Georgia - Republic of South Ossetia,63,63,Government of Georgia,343,343,Republic of South Ossetia,-1,"Russian External TV service, NTV MIR 12/8, Reuters 12/8, AFP 13/8",-,-,-,"Commander of Russian Peace keeping battalion, Georgian President, Georgian official",2,Kurta village,The area of Kurta / Eredvi,Shida Kartli region,Gori district,42.288889,43.950833,POINT (43.950833 42.288889),190528,Georgia,372,Europe,2,2,08/11/2004 00:00:00,08/12/2004 00:00:00,4,0,0,0,4,4,4,372,-,41
197389,GEO-2004-1-297-441,2004,True,Clear,1,393,393,Georgia: South Ossetia,840,840,Government of Georgia - Republic of South Ossetia,63,63,Government of Georgia,343,343,Republic of South Ossetia,-1,"Agence France-Presse (AFP) 17/8, AP 17/8",-,-,-,"Spokesman for the Georgian Interior Ministry, Guram Donadze",5,South Ossetia,-,-,-,42.333333,44.0,POINT (44 42.333333),190529,Georgia,372,Europe,1,1,08/17/2004 00:00:00,08/17/2004 00:00:00,1,0,0,0,1,1,1,372,-,41
197390,GEO-2004-1-297-442,2004,True,Clear,1,393,393,Georgia: South Ossetia,840,840,Government of Georgia - Republic of South Ossetia,63,63,Government of Georgia,343,343,Republic of South Ossetia,-1,Reuters 18/8 2004,-,-,-,"Commander of the Georgian Peacekeeping battalion, Alexander Kiknadze",5,South Ossetia,"""Road of life""",-,-,42.333333,44.0,POINT (44 42.333333),190529,Georgia,372,Europe,1,1,08/18/2004 00:00:00,08/18/2004 00:00:00,3,0,0,0,3,3,3,372,-,41
197391,GRG-2004-1-297-1,2004,True,Clear,1,393,393,Georgia: South Ossetia,840,840,Government of Georgia - Republic of South Ossetia,63,63,Government of Georgia,343,343,Republic of South Ossetia,-1,"Agence France-Presse (AFP) 19/8, Imedi TV 19/8",-,-,-,Georgian Interior Minister Iraki Orkushvii,2,Java town,No more than three to four km from Java,Shida Kartli region,Java district,42.390394,43.922344,POINT (43.922344 42.390394),190528,Georgia,372,Europe,1,1,08/19/2004 00:00:00,08/19/2004 00:00:00,0,8,0,0,8,8,8,372,-,41
